rices	17.89569843
paste	17.91944187
leash	17.93809744
stria	17.94318532
satem	17.96184089
tonal	17.96569534
paseo	17.96893309
grace	17.97494604
haste	17.97756707
aside	17.9815757
clone	17.98496762
nurse	17.99036386
alist	17.992214
spate	17.99776442
cesta	17.99915202
outer	18.00948196
rules	18.00979032
reaps	18.02212458
taroc	18.02597903
spear	18.02937095
rhone	18.03152945
psoae	18.03245452
prise	18.03445883
notes	18.04232192
smear	18.04879741
tuner	18.05296022
sable	18.06884058
solde	18.06961147
amole	18.08302498
feart	18.08765032
loris	18.09119642
hoise	18.11031452
touse	18.11154795
aglet	18.11509405
coles	18.11632747
repla	18.11632747
ramen	18.11864015
ceros	18.12665742
salon	18.13930003
prone	18.1423836
steil	18.14346284
manse	18.14608387
oread	18.15687635
conte	18.17321924
prose	18.18185322
baler	18.18216158
gates	18.18354918
mitre	18.18894542
retag	18.19711687
ailed	18.20050879
tried	18.21006784
sider	18.21299722
lines	18.21423065
lenos	18.21515572
certs	18.21561825
truce	18.21762257
sarod	18.22548566
tolas	18.2308819
riley	18.23165279
curie	18.23658649
urent	18.24768733
saker	18.24984582
spane	18.25077089
triac	18.26757632
heals	18.28530681
acnes	18.29054887
deals	18.29054887
acute	18.29070305
trave	18.29131977
lepra	18.29502004
stage	18.30319149
selah	18.30935862
rheas	18.31645082
shoer	18.31984274
loipe	18.32076781
sawer	18.32184706
tapes	18.32770583
coure	18.33325624
trois	18.33387296
crame	18.33911502
sonce	18.347749
recto	18.3491366
rache	18.34959914
reams	18.35391613
inure	18.35514955
cruet	18.35669134
namer	18.35699969
yrent	18.35869565
tolan	18.36162504
loans	18.3619334
taupe	18.36594203
clies	18.37226334
chare	18.37550108
terga	18.38074314
meant	18.3838267
intel	18.39369411
rosit	18.39431082
sware	18.39847364
pareu	18.40171138
satyr	18.4029448
hayer	18.40433241
trios	18.40695344
eyras	18.42514647
hates	18.42900093
arnut	18.43655566
asper	18.44102683
crias	18.44287697
soled	18.44518964
pales	18.46338267
pates	18.47217083
kiore	18.48419673
fares	18.48681776
brise	18.48774283
cruel	18.49606846
claro	18.50177305
dries	18.51025285
spire	18.51364477
tired	18.5219704
tames	18.52243293
moile	18.52351218
redia	18.52782917
relic	18.5290626
spore	18.53600062
zaire	18.53692569
tawer	18.53908418
haute	18.54047179
hoaed	18.54263028
trema	18.54941412
plier	18.55049337
neist	18.55265187
ranke	18.5566605
cadie	18.55727721
artsy	18.56344434
tines	18.56483195
leany	18.5708449
syren	18.5708449
tyres	18.57855381
coral	18.57978723
hotel	18.5998304
rouen	18.60353068
grise	18.60399322
saint	18.60599753
gales	18.61725254
yores	18.61740672
lotas	18.63220783
rhine	18.63575393
onset	18.64099599
toled	18.64284613
birle	18.64315449
hires	18.64346284
slain	18.64670059
drant	18.64962997
samen	18.65024669
cotes	18.65255936
water	18.65379278
noule	18.65656799
olpae	18.65703053
tepal	18.66227259
laden	18.67198582
sedan	18.67645698
lunet	18.67691952
walie	18.67722788
baste	18.67769041
arish	18.67923219
hared	18.67954055
presa	18.68863706
drone	18.68879124
suite	18.69064138
sceat	18.69233734
etnas	18.69465002
sural	18.69912118
cruse	18.69927536
paeon	18.69989208
anode	18.70189639
oaker	18.71376812
cased	18.71638915
hilar	18.74275362
oners	18.75077089
saree	18.75185014
amies	18.75539624
noels	18.75801727
hause	18.75955905
peril	18.7620259
sloan	18.76541782
raced	18.76572618
leads	18.76757632
gorse	18.76973481
smore	18.77590194
slide	18.77636448
morse	18.78206907
lairy	18.78222325
delta	18.79209066
solan	18.79270737
blase	18.796716
mates	18.79918286
telco	18.80874191
shiel	18.81213383
lotsa	18.82708912
drail	18.82816836
tribe	18.83279371
lyart	18.84019426
bears	18.84312365
naled	18.84404872
riots	18.84682393
latke	18.84697811
lyres	18.85175763
drest	18.85699969
tirls	18.85792476
recti	18.86008326
carls	18.86177922
atoke	18.87519272
rotls	18.88367253
hoser	18.89014801
birse	18.89323158
petal	18.89508171
poise	18.89600678
redan	18.89754857
merit	18.90094049
poler	18.91034536
rhies	18.91127043
lenti	18.91666667
cager	18.92468393
agile	18.93008017
repot	18.93408881
caper	18.94102683
goier	18.94580635
males	18.95289855
deans	18.96029911
hosel	18.96338267
santo	18.96831637
yeans	18.96847055
pleat	18.97340426
laker	18.97371261
panes	18.97587111
morel	18.97633364
heast	18.98573851
snail	18.98882208
enact	18.98882208
toper	18.99283071
sewar	18.99622263
phare	18.99683935
pilea	19.00084798
alecs	19.00161887
arced	19.0042399
raphe	19.00439408
estro	19.01765341
soave	19.03106691
trays	19.03492137
teins	19.03630897
notal	19.03970089
regal	19.04139685
lenis	19.04370953
tabes	19.0446346
their	19.06282763
surat	19.06344434
tiros	19.06837805
anted	19.07192414
cline	19.08379587
padre	19.08795868
curet	19.09150478
kaies	19.09412581
urnal	19.10168054
waler	19.10831021
nairu	19.11077706
roted	19.11478569
brace	19.11632747
coast	19.11848597
eclat	19.11956522
carts	19.12557817
drape	19.13159112
wares	19.13282455
neath	19.13452051
scone	19.13621647
blore	19.13698736
belar	19.14777983
otary	19.15471785
pries	19.15518039
geats	19.1557971
cairn	19.15826395
pacer	19.16026827
ulnar	19.17799877
doter	19.18092815
rosed	19.1869411
heirs	19.18786617
rotis	19.18786617
doser	19.19511255
altos	19.19665433
ablet	19.20266728
olein	19.20528831
hairs	19.20559667
lames	19.20621338
sidle	19.21130126
laird	19.2131514
senti	19.21423065
torsi	19.21716004
scart	19.22810669
trike	19.23180697
clade	19.23566142
aerie	19.23781992
horal	19.24182855
pelta	19.25092507
blear	19.25107925
lucre	19.25308356
cades	19.25323774
erics	19.25570459
meril	19.25740056
beast	19.25863398
boite	19.25971323
tilde	19.26233426
peals	19.26295097
troke	19.2641844
dores	19.26541782
abies	19.26695961
cabre	19.26788467
abler	19.27096824
soger	19.27343509
tapir	19.27790626
bates	19.2931699
piler	19.29378662
morne	19.29794943
reate	19.30612088
nites	19.31336725
peats	19.31876349
scrat	19.33032686
acred	19.33371878
spier	19.33741906
FALSE	19.33772741
curse	19.33896084
sadhe	19.3392692
ceils	19.34358619
daris	19.34374036
unlet	19.35638298
minae	19.35684551
brose	19.36856306
lunar	19.37010484
runes	19.37133827
nelis	19.37426765
rakes	19.37519272
tawse	19.37611779
herls	19.38398088
actor	19.38398088
lants	19.3966235
lawer	19.40834104
parol	19.41312057
yarto	19.42391304
reman	19.42838421
artic	19.42930928
ashet	19.4313136
cedar	19.43763491
clean	19.43917669
tosed	19.44133518
laree	19.4504317
troad	19.46261178
inset	19.46970398
aspie	19.47032069
siled	19.47078323
tules	19.47155412
drats	19.47772125
ileac	19.48388837
sucre	19.49051804
triad	19.50316065
since	19.50747764
opera	19.50855689
loper	19.50901943
caron	19.51164046
drent	19.51379895
sabir	19.5162658
argue	19.51734505
crans	19.5184243
apers	19.52042862
satin	19.52058279
piert	19.52705828
rahed	19.52798335
ousel	19.52860006
manes	19.5290626
aryls	19.53276287
rohes	19.53815911
style	19.54016343
sapor	19.5460222
treys	19.54710145
seare	19.54987666
tardo	19.55373111
riled	19.5602066
darts	19.56884058
roble	19.56930311
uteri	19.57099907
hayle	19.57377428
liard	19.574391
sient	19.58148319
almes	19.5864169
noria	19.58965464
raids	19.59073389
kesar	19.59535924
iotas	19.60353068
elint	19.60522664
arcos	19.60599753
geals	19.61278138
saver	19.62218625
daces	19.62280296
cites	19.62403639
ultra	19.62419056
prent	19.62496146
resty	19.62711995
rugae	19.62912427
faine	19.63020352
litas	19.63143694
after	19.63205365
blaes	19.63930003
losed	19.64222942
loave	19.6423836
lithe	19.64407956
nails	19.64531298
leare	19.65040086
agers	19.65456368
telic	19.65903484
auris	19.66951896
teams	19.67028986
honer	19.6784613
toils	19.68015726
lepta	19.68524514
tices	19.68956213
helot	19.69141227
motel	19.69526673
trads	19.69588344
stead	19.69711687
payer	19.70420907
ronde	19.70652174
roads	19.71037619
entia	19.71623497
glair	19.7294943
sepal	19.72980265
alike	19.73057354
holes	19.73242368
timer	19.73720321
celts	19.73874499
meats	19.73920752
tains	19.74830404
amine	19.74969164
fears	19.75292939
torah	19.75524206
carns	19.75724638
alowe	19.75894234
sayed	19.76480111
meals	19.76649707
tarre	19.76973481
groat	19.77173913
napes	19.77235584
slope	19.78145236
rodes	19.78268578
rides	19.78484428
liens	19.78885291
usnea	19.80118717
peans	19.80180389
pause	19.80889608
pared	19.80997533
older	19.81475486
heard	19.81953438
penal	19.8229263
remit	19.82477644
coati	19.82755165
farce	19.82786001
heats	19.83094357
stoai	19.83726488
snort	19.83726488
bales	19.84127351
deary	19.84219858
mires	19.85006167
reach	19.86085415
sheal	19.86239593
sonde	19.86440025
caple	19.86933395
simar	19.87010484
miter	19.87164662
bries	19.87442183
ashen	19.87457601
gator	19.87812211
polar	19.88444342
miler	19.88536849
tiled	19.88583102
slime	19.88644773
grail	19.88798952
leaps	19.89754857
lacey	19.90710762
doles	19.91527906
resod	19.92005859
toaze	19.92221708
coals	19.92406722
swale	19.92406722
waste	19.92730496
deros	19.92792168
dance	19.95906568
nicer	19.9624576
boart	19.96338267
tians	19.96415356
sepia	19.96446192
anime	19.96662041
metal	19.9673913
royal	19.96831637
flane	19.96893309
toney	19.97247919
rauns	19.97972556
heros	19.98280913
arete	19.98404255
anger	19.98496762
prial	19.98805119
hoars	19.992214
rayed	19.992214
crues	20.00408572
dotes	20.01287388
airth	20.0134906
taver	20.01426149
intra	20.0184243
resid	20.02659574
recon	20.03106691
place	20.03337959
perst	20.03707986
haros	20.03815911
sited	20.04633056
seity	20.04910577
tache	20.05249769
frise	20.05558125
getas	20.06144002
write	20.06221092
poser	20.06298181
ratus	20.07392846
taube	20.07608696
shade	20.08055813
ahent	20.08703361
eloin	20.08965464
yeard	20.09150478
aegis	20.09551341
aport	20.09890533
parge	20.10260561
rowie	20.10507246
logie	20.10522664
feria	20.10646007
trons	20.10738514
sehri	20.1197194
pores	20.12187789
tepas	20.12542399
tiger	20.13282455
basen	20.13452051
forte	20.14099599
acted	20.14130435
banes	20.14130435
blert	20.14546716
lutes	20.15255936
barye	20.15487203
culet	20.16828554
speir	20.17337342
miser	20.17938637
skate	20.18169904
pairs	20.18401172
grape	20.18879124
naker	20.19202899
trend	20.20004625
enarm	20.20991366
coats	20.21022202
names	20.21099291
sault	20.21207216
rosti	20.2166975
heron	20.21731422
gayer	20.21901018
scena	20.22301881
cuter	20.22409806
pieta	20.22980265
alkie	20.23057354
ither	20.234428
snead	20.23704903
gores	20.24105766
wanle	20.25323774
pilar	20.25678384
lodes	20.26634289
peris	20.27358927
swear	20.27420598
macer	20.2748227
rainy	20.27682701
taken	20.28083565
wears	20.28176072
feral	20.28746531
orcas	20.28962381
deist	20.29008634
scran	20.29193648
riads	20.29471169
cones	20.29949121
strad	20.31675917
yenta	20.32015109
slake	20.32909343
poral	20.33757323
smile	20.34805735
skear	20.34882825
auger	20.35499537
unite	20.35746223
glace	20.35869565
valet	20.36069997
meris	20.36208757
pance	20.36224175
harls	20.36347518
aygre	20.36409189
coria	20.36640456
cages	20.37102991
leams	20.37118409
yager	20.37149245
beats	20.37488437
harem	20.37688868
lards	20.37719704
erase	20.37781375
petri	20.37827629
ready	20.3824391
brine	20.38428924
price	20.39276904
means	20.41065372
madre	20.41296639
shone	20.42052112
ulcer	20.42144619
stain	20.4228338
drice	20.42622572
morat	20.43085106
grade	20.43686401
tyran	20.44179772
steno	20.4447271
fates	20.445498
oldie	20.44565217
merls	20.45336109
bosie	20.45521122
laced	20.45659883
clast	20.4589115
corey	20.46615788
darns	20.47109158
takes	20.48172988
vares	20.48280913
borel	20.48558434
cripe	20.48681776
taped	20.48959297
narco	20.49421832
borne	20.49791859
racon	20.49961455
sargo	20.50269812
tuyer	20.50593586
stray	20.50840271
septa	20.51071539
sober	20.51179463
cloye	20.51611163
helio	20.51611163
caber	20.51657416
sorda	20.51765341
lytes	20.51811594
other	20.52027444
derns	20.52628739
doers	20.52983349
ropes	20.54525131
abers	20.55265187
feast	20.5531144
yites	20.55481036
beano	20.55974406
rimes	20.56529448
besat	20.56806969
reaks	20.57146161
hated	20.57423682
erbia	20.57500771
parti	20.57654949
ovate	20.57947888
redos	20.58364169
slipe	20.58672525
trefa	20.58934628
riyal	20.59751773
ripes	20.60245143
shote	20.60491829
noirs	20.60815603
lited	20.61493987
druse	20.61802344
haled	20.61956522
souce	20.62064447
snirt	20.62172371
eland	20.62419056
naric	20.62434474
leish	20.6246531
stied	20.62588652
icers	20.62696577
grant	20.63220783
lidar	20.63267037
roins	20.63297872
enlit	20.63328708
oncet	20.64315449
those	20.64438791
hepar	20.64670059
hoers	20.64932162
mores	20.65209682
asker	20.65487203
crost	20.65656799
space	20.66319766
metro	20.66412273
comae	20.6642769
raped	20.66443108
mairs	20.66473944
enols	20.68370336
segol	20.68524514
swire	20.68524514
eliad	20.6890996
snary	20.69233734
grone	20.69480419
narcs	20.69557508
aiver	20.70035461
pelas	20.70575085
tyers	20.7068301
smote	20.70775516
agone	20.71160962
hance	20.71299722
ament	20.71376812
trash	20.71376812
praos	20.71793093
salut	20.72271045
ranee	20.72286463
gilet	20.72579402
amice	20.72887758
stein	20.73273204
untie	20.73304039
prest	20.73319457
liger	20.73350293
shero	20.734428
loath	20.73489053
pated	20.73658649
oscar	20.73720321
wrote	20.74537465
neaps	20.74583719
gairs	20.74845822
dorsa	20.75524206
paris	20.75986741
twire	20.76002158
fayre	20.76341351
resaw	20.76649707
rosin	20.77112242
caned	20.7748227
opter	20.77929386
cutie	20.78176072
blite	20.78191489
herns	20.78283996
euros	20.78499846
mesal	20.78515264
ocean	20.78576935
ciels	20.78854456
angle	20.79116559
acros	20.79717854
coyer	20.79841196
brail	20.80072464
cures	20.80087882
argot	20.80704595
lehrs	20.80874191
horas	20.80997533
doest	20.81598828
twaes	20.81922603
crime	20.82338884
noris	20.8357231
aloin	20.84358619
idler	20.85237434
nabes	20.85561209
tauon	20.85669134
recap	20.8647086
haets	20.87827629
brant	20.87997225
spile	20.88120567
beals	20.88660191
elsin	20.88721862
arret	20.89061055
strep	20.89816528
biter	20.9001696
siroc	20.90032377
oleic	20.90186556
lunes	20.9086494
lieus	20.90972865
cento	20.92005859
heils	20.92082948
trins	20.92360469
monte	20.93193031
aspen	20.93408881
salve	20.9362473
ronts	20.94041011
oncer	20.94380204
sheol	20.94395621
hades	20.94626889
clame	20.95274437
ravel	20.95567376
rayon	20.95613629
toned	20.97294172
arene	20.97371261
speat	20.98789701
sutra	20.98835954
vitae	20.9908264
garis	20.99113475
stake	20.99205982
raves	20.99514339
salic	20.99946038
laity	21.00254394
ornis	21.00516497
nirls	21.01025285
ryals	21.01025285
recut	21.01040703
ricey	21.01256553
doats	21.02397471
deray	21.02674992
irons	21.02983349
laver	21.04787234
spiel	21.0495683
grame	21.05234351
yarns	21.05773975
rasse	21.05958989
moste	21.05974406
terms	21.06066913
rebit	21.06406105
tragi	21.06483195
brast	21.06837805
mahoe	21.07022818
poles	21.07747456
natis	21.08117484
toker	21.08395005
delts	21.09273821
preon	21.0935091
chase	21.0948967
tabor	21.09736355
doner	21.09905951
coirs	21.09936787
toads	21.09952205
certy	21.09967623
incle	21.10090965
blart	21.10306815
airer	21.10322233
padle	21.10568918
capes	21.10800185
macle	21.11031452
tunes	21.11201048
trued	21.11231884
perts	21.11447734
tinas	21.11540241
bleat	21.11879433
calos	21.12388221
ables	21.12526981
goles	21.12588652
toges	21.13020352
forel	21.13082023
radio	21.13559975
botel	21.13744989
frena	21.13868332
radge	21.1388375
ureic	21.14222942
ragde	21.14269195
oracy	21.14392538
geans	21.14762566
metol	21.14855072
sured	21.14962997
slave	21.15070922
ideas	21.15687635
fanes	21.15749306
rifle	21.15780142
tides	21.16304348
laics	21.16551033
plena	21.16720629
ploat	21.16967314
scape	21.17198582
roily	21.17399013
crake	21.17445267
flote	21.17722788
wales	21.17784459
krait	21.17861548
armil	21.19002467
regna	21.19310823
repos	21.19603762
beans	21.19727105
thine	21.19989208
caneh	21.20081714
drain	21.20189639
scail	21.20420907
cameo	21.21191798
smite	21.21222633
cried	21.21577243
scaur	21.21623497
cines	21.21854764
lerps	21.22533148
molar	21.22548566
porta	21.22563984
tynes	21.22656491
ribes	21.22810669
valse	21.23057354
oyers	21.23257786
avert	21.24059513
aroid	21.24367869
argol	21.24583719
tease	21.24799568
tacos	21.24845822
eosin	21.24969164
pager	21.25246685
liber	21.25339192
krone	21.26618871
anils	21.26927228
rudie	21.27374345
anker	21.27543941
melas	21.27682701
cream	21.28268578
acorn	21.28268578
alate	21.28792784
kales	21.28854456
perns	21.28900709
delos	21.28931545
crios	21.28946963
rueda	21.28946963
harns	21.29162812
marge	21.29193648
sharn	21.29193648
cesti	21.29764107
email	21.29902868
loric	21.30504163
siker	21.30720012
serif	21.30827937
narre	21.31382979
dites	21.31876349
amort	21.31922603
topes	21.32123034
skier	21.32200123
stope	21.32755165
goral	21.33186864
renga	21.33186864
helos	21.332177
goers	21.33387296
reamy	21.34851989
oiled	21.36100833
brent	21.36594203
proas	21.3682547
barde	21.36964231
breis	21.37241751
cents	21.38120567
angel	21.38182239
menta	21.3838267
towie	21.38506013
ulyie	21.38768116
bayer	21.39045637
trems	21.39122726
camel	21.39539007
sield	21.39893617
kiter	21.39924453
ogler	21.40525748
lycea	21.4064909
rifte	21.4064909
spaed	21.41204132
gaper	21.41558742
slaty	21.41620413
